cs_id,name,acronym,version,created_at,updated_at
900600,International Conference on Frontiers in Handwriting Recognition,ICFHR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900601,International Conference on Future Networks and Distributed Systems,ICFNDS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900602,International Conference on Functional Programming,ICFP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900603,International Conference on Grammatical Inference,ICGI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900604,"International Conference on Game Jams, Hackathons, and Game Creation Events",ICGJ,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900605,IEEE International Conference on Global Software Engineering,ICGSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900606,International Conference on Graph Transformation,ICGT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900607,IEEE International Conference on Healthcare Informatics,ICHI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900608,International Conference on Image Analysis and Processing,ICIAP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900609,International Conference on Image Analysis and Recognition,ICIAR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900610,International Conference on Intelligent Computing,ICIC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900611,International Conference on Information and Communications Security,ICICS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900612,International Conference on Information and Computer Technologies,ICICT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900613,International Conference on Interactive Digital Storytelling,ICIDS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900614,"International Conference on Innovations in Information, Embedded and Communication Systems",ICIIECS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900615,"International Conference on Informatics in Control, Automation and Robotics",ICINCO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900616,International Conference on the Internet of Things,ICIOT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900617,IEEE International Conference on Image Processing,ICIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900618,International Conference on Intelligent Robotics and Applications,ICIRA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900619,International Conference on Information Systems,ICIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900620,International Conference on Information Security and Cryptology,ICISC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900621,International Conference on Informatics and Semiotics in Organisations,ICISO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900622,International Conference on Information Systems Security,ICISS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900623,International Conference on Information and Software Technologies,ICIST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900624,IEEE International Conference on Industrial Technology,ICIT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900625,International Conference on Information Theoretic Security,ICITS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900626,International Conference for Internet Technology and Secured Transactions,ICITST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900627,"International Conference on Image, Vision and Computing",ICIVC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900628,International Conference on Interactive Collaborative Learning,ICL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900629,International Conference on Logic Programming,ICLP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900630,International Conference on Learning Representations,ICLR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900631,International Conference on Microelectronics,ICM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900632,IEEE International Conference on Mechatronics and Automation,ICMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900633,International Computer Music Conference,ICMC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900634,"International Conference on Mechatronics, Control and Robotics",ICMCR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900635,IEEE International Conference on Multimedia and Expo,ICME,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900636,IEEE International Conference on Multimedia and Expo Workshops,ICMEW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900637,ACM International Conference on Multimodal Interfaces,ICMI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900638,International Conference on Mathematics & Information Science,ICMIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900639,International Conference on Machine Learning,ICML,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900640,IEEE International Conference on Machine Learning and Applications,ICMLA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900641,International Conference on Machine Learning and Computing,ICMLC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900642,International Conference on Music Perception and Cognition,ICMPC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900643,ACM International Conference on Multimedia Retrieval,ICMR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900644,IARIA International Conference on Networks,ICN-IARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900645,"International Conference on Computing, Networking and Communications",ICNC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900646,"International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery",ICNC-FSKD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900647,International Conference on Network Protocols,ICNP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900648,"IEEE International Conference on Networking, Sensing and Control",ICNSC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900649,International Conference on Information Networking,ICOIN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900650,International Conference on Internet Computing and Internet of Things,ICOMP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900651,International Conference on Neural Information Processing,ICONIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900652,International Conference on Operations Research and Enterprise Systems,ICORES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900653,IEEE International Conference on Rehabilitation Robotics,ICORR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900654,International Conference on Parallel and Distributed Systems,ICPADS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900655,International Conference on Program Comprehension,ICPC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900656,International Conference on Performance Engineering,ICPE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900657,"International Conference on Philosophy, Music and Emotion",ICPME,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900658,International Conference on Parallel Processing,ICPP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900659,International Conference on Pattern Recognition,ICPR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900660,IEEE International Conference on Robotics and Automation,ICRA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900661,International Conference on Robotics and Automation Engineering,ICRAE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900662,IEEE International Conference on Rebooting Computing,ICRC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900663,International Conference on Robot Ethics and Standards,ICRES,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900664,International Conference on Supercomputing,ICS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900665,International Conference on Semantic Computing,ICSC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900666,International Conference on Software Engineering,ICSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900667,IARIA International Conference on Software Engineering Advances,ICSEA-IARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900668,International Conference on Software Engineering and Service Science,ICSESS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900669,International Conference on Software Engineering Workshops,ICSEW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900670,International Conference on Swarm Intelligence,ICSI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900671,IEEE International Conference on Signal and Image Processing,ICSIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900672,International Conference on Smart Learning Environments,ICSLE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900673,IEEE International Conference on Software Maintenance and Evolution,ICSME,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900674,International Conference on Software Business,ICSOB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900675,International Conference on Service Oriented Computing,ICSOC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900676,International Conference on Software Technologies,ICSOFT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900677,"International Conference on Signal Processing, Communication, Power and Embedded System",ICSPCEC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900678,International Conference on Software Reuse,ICSR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900679,International Conference on Sensing Technology,ICST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900680,"IEEE International Conference on Software Testing, Verification and Validation",ICSTV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900681,"IEEE International Conference on Software Testing, Verification and Validation Workshops",ICSTW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900682,International Conference on Telecommunications,ICT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900683,International Colloquium on Theoretical Aspects of Computing,ICTAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900684,IEEE International Conference on Tools with Artificial Intelligence,ICTAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900685,International Conference on Information and Communication Technology Convergence,ICTC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900686,Italian Conference on Theoretical Computer Science,ICTCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900687,Conference on the Theory of Information Retrieval,ICTIR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900688,International Conference on Transparent Optical Networks,ICTON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900689,IFIP International Conference on Testing Software and Systems,ICTSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900690,International Conference on Unmanned Aircraft Systems,ICUAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900691,International Conference on Ultra Modern Telecommunications,ICUMT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900692,International Conference on Visualization: Imaging and Image Processing,ICVIIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900693,International Conference on Virtual Rehabilitation,ICVR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900694,International Conference on Virtual Reality and Visualization,ICVRV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900695,International Conference on Computer Vision Systems,ICVS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900696,International Conference on Web Engineering,ICWE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900697,International Conference on Web-Based Learning,ICWL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900698,International Conference on Wireless Networks,ICWN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900699,IEEE International Conference on Web Services,ICWS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900700,International AAAI Conference on Web and Social Media,ICWSM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900701,International Symposium on Intelligent Distributed Computing,IDC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900702,International Conference on Internet and Distributed Computing Systems,IDCS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900703,International Database Engineering and Applications Symposium,IDEAS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900704,International Conference on Industrial Engineering & Other Applications of Appled Intelligence Systems,IEAAIE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900705,Annual Conference of the IEEE Industrial Electronics Society,IECON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900706,IEEE International Conference on Imaging Systems and Techniques,IEEE IST,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900707,IEEE Conference on Nanotechnology,IEEE NANO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900708,IEEE Visualization,IEEE VIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900709,IEEE Cloud Summit,IEEECloudS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900710,IEEE International Symposium on Wearable Computers,IEEEISWC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900711,International Conference on Nanotechnology,IEEENANO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900712,IEEE International Conference on Services Computing,IEEESCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900713,IFIP International Embedded Systems Symposium,IESS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900714,"International Engineering, Sciences and Technology Conference",IESTEC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900715,World Congress of the International Federation of Automatic Control,IFAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900716,IFIP International Internet of Things Conference,IFIPIoT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900717,IFIP International Information Security Conference,IFIPISC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900718,International Conference on Integrated Formal Methods,IFM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900719,World Congress of International Fuzzy Systems Association,IFSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900720,International Green and Sustainable Computing Conference,IGSC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900721,ACM Workshop on Information Hiding and Multimedia Security,IH&MMSec,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900722,Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais,IHC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900723,Conférence Francophone sur l’Interaction Homme-Machine,IHM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900724,International Conference on Intelligent Information Hiding and Multimedia Signal Processing,IIH-MSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900725,"International Conference on Information, Intelligence, Systems and Applications",IISA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900726,IEEE International Symposium on Workload Characterization,IISWC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
